Account_No,Month_ID,Product_Category, Marketing Spend 
58585974,125,Online Products,"1,335"
92222100,120,Services,"1,335"
44646101,135,Services,"1,334"
84242119,135,Services,"1,334"
47272619,125,Services,"1,334"
24848972,133,Services,"1,333"
63333112,134,Online Products,"1,333"
89292520,132,Services,"1,332"
97979881,136,Services,"1,332"
83737153,132,Online Products,"1,331"
73737106,124,Services,"1,331"
99696211,136,Support,"1,329"
47979520,120,Services,"1,327"
37878521,127,Online Products,"1,327"
25858845,138,Services,"1,326"
57272156,122,Online Products,"1,326"
98585975,130,Online Products,"1,325"
69797108,123,Services,"1,322"
58686103,138,Services,"1,322"
78888604,135,Services,"1,322"
18484129,125,Services,"1,321"
47373521,122,Online Products,"1,321"
75858111,127,Online Products,"1,318"
28888143,132,Services,"1,317"
99393521,124,Services,"1,317"
18484129,123,Services,"1,316"
52222144,124,Services,"1,315"
10101100,132,Services,"1,314"
19595119,137,Online Products,"1,314"
53434521,136,Services,"1,313"
78888604,137,Online Products,"1,312"
33232954,133,Online Products,"1,311"
82424185,134,Services,"1,310"
82727171,137,Services,"1,309"
34949522,138,Online Products,"1,308"
72020165,121,Services,"1,307"
78888604,129,Online Products,"1,307"
23232162,131,Services,"1,307"
14747127,137,Services,"1,307"
44646101,134,Services,"1,307"
43939960,120,Services,"1,307"
63232104,138,Online Products,"1,306"
98585975,136,Online Products,"1,306"
85555144,135,Services,"1,305"
78888604,128,Online Products,"1,305"
38282521,124,Support,"1,305"
55757156,130,Services,"1,305"
49898165,129,Services,"1,304"
63232104,126,Online Products,"1,304"
66363165,132,Online Products,"1,303"
66363521,126,Services,"1,303"
31010882,122,Online Products,"1,302"
10808965,127,Services,"1,302"
46363521,128,Services,"1,302"
89393974,136,Services,"1,301"
28888143,123,Services,"1,301"
57373109,133,Services,"1,300"
60707119,137,Services,"1,300"
19090953,128,Online Products,"1,299"
46464521,122,Services,"1,299"
12525170,134,Services,"1,298"
38686957,136,Online Products,"1,297"
37878521,129,Online Products,"1,297"
32828132,127,Services,"1,296"
33232954,132,Online Products,"1,295"
99191119,127,Services,"1,294"
79797604,134,Online Products,"1,293"
57070156,130,Services,"1,293"
7676214,120,Services,"1,292"
84646844,120,Online Products,"1,292"
58585974,120,Online Products,"1,290"
30707138,137,Services,"1,290"
43939960,135,Services,"1,290"
84848124,123,Services,"1,289"
92222100,130,Services,"1,288"
38686957,134,Online Products,"1,288"
83737153,134,Online Products,"1,288"
63333112,133,Online Products,"1,286"
82222183,138,Services,"1,286"
47474119,136,Services,"1,286"
23232162,125,Services,"1,286"
93434523,137,Services,"1,286"
47373521,123,Online Products,"1,286"
61010101,135,Online Products,"1,285"
43838604,133,Online Products,"1,285"
35959619,132,Services,"1,284"
11616134,132,Online Products,"1,284"
19999112,127,Online Products,"1,284"
48080124,123,Services,"1,284"
58282132,137,Services,"1,284"
79797604,135,Online Products,"1,283"
70505960,127,Services,"1,282"
63131124,137,Services,"1,282"
32222619,132,Services,"1,282"
31010882,129,Online Products,"1,281"
86767603,125,Services,"1,280"
94343523,131,Services,"1,279"
28888143,121,Services,"1,279"
84242119,124,Services,"1,278"
57272156,124,Online Products,"1,278"
38686957,135,Online Products,"1,277"
11616134,130,Online Products,"1,277"
19090953,129,Online Products,"1,276"
58686103,129,Services,"1,275"
17474521,136,Services,"1,275"
36565111,133,Services,"1,274"
34949522,136,Services,"1,274"
43838604,121,Online Products,"1,274"
73030153,120,Services,"1,274"
48080124,128,Services,"1,273"
28686156,123,Online Products,"1,271"
7676214,128,Services,"1,270"
84545141,123,Services,"1,269"
73737106,126,Services,"1,268"
33232954,135,Online Products,"1,266"
49797521,124,Online Products,"1,265"
52222144,120,Services,"1,265"
89292520,120,Services,"1,264"
37878111,135,Online Products,"1,264"
16767845,128,Online Products,"1,264"
16767845,137,Online Products,"1,263"
47373521,126,Online Products,"1,263"
68989111,128,Online Products,"1,263"
72626521,133,Online Products,"1,263"
88989184,121,Services,"1,262"
19999112,128,Online Products,"1,262"
6464845,132,Services,"1,261"
37878111,137,Online Products,"1,260"
58888977,133,Online Products,"1,259"
45353143,133,Services,"1,258"
57070156,120,Services,"1,257"
22222956,134,Online Products,"1,257"
16767845,129,Online Products,"1,257"
24848112,124,Online Products,"1,254"
17171394,122,Services,"1,253"
8383524,134,Online Products,"1,253"
78888604,135,Online Products,"1,252"
72626521,127,Online Products,"1,252"
43838604,125,Online Products,"1,252"
41414520,128,Services,"1,252"
66363521,123,Services,"1,250"
17474521,123,Services,"1,250"
79797604,138,Online Products,"1,249"
8383524,136,Online Products,"1,248"
4545136,138,Online Products,"1,246"
47373521,121,Online Products,"1,246"
57272156,128,Online Products,"1,246"
47979520,129,Services,"1,246"
71919111,125,Services,"1,245"
89292520,138,Services,"1,245"
32121521,138,Online Products,"1,244"
98989211,138,Services,"1,244"
24343524,138,Online Products,"1,242"
34949522,132,Online Products,"1,242"
19090953,131,Online Products,"1,242"
24747845,131,Services,"1,242"
14747127,133,Online Products,"1,241"
17272145,128,Services,"1,240"
99696209,138,Services,"1,240"
43838604,124,Online Products,"1,238"
72626521,132,Online Products,"1,237"
31010882,127,Online Products,"1,234"
24747845,134,Services,"1,234"
91313118,138,Services,"1,233"
47373521,124,Online Products,"1,232"
78484119,131,Online Products,"1,232"
45353117,130,Services,"1,232"
40303520,121,Services,"1,231"
31010882,120,Online Products,"1,230"
61010101,138,Services,"1,230"
57272156,129,Online Products,"1,230"
49797521,124,Services,"1,228"
30707619,121,Online Products,"1,227"
3838966,131,Online Products,"1,226"
98484603,133,Services,"1,225"
53434521,127,Services,"1,225"
36565111,137,Services,"1,224"
75252392,132,Services,"1,224"
84646110,132,Services,"1,222"
57373109,124,Services,"1,221"
24747845,136,Services,"1,221"
25858845,123,Services,"1,220"
44646101,124,Services,"1,220"
46363184,137,Services,"1,220"
47474119,133,Online Products,"1,219"
24949619,130,Services,"1,219"
19090953,125,Online Products,"1,219"
63232104,129,Online Products,"1,218"
37878521,128,Online Products,"1,218"
12525170,136,Services,"1,216"
82424185,122,Services,"1,215"
6464845,134,Services,"1,213"
19292522,123,Online Products,"1,212"
19999112,123,Online Products,"1,211"
11616134,129,Online Products,"1,211"
22525968,138,Online Products,"1,209"
75252392,137,Services,"1,208"
32121521,134,Online Products,"1,207"
38282521,131,Support,"1,207"
79797604,130,Online Products,"1,203"
22525115,121,Support,"1,201"
93131603,138,Online Products,"1,201"
58686103,137,Services,"1,200"
22525115,123,Support,"1,199"
11616134,134,Online Products,"1,197"
6464845,125,Services,"1,196"
21818156,135,Services,"1,196"
5454845,137,Services,"1,195"
19595119,132,Online Products,"1,194"
82222183,122,Services,"1,194"
94343523,124,Services,"1,193"
33030521,120,Services,"1,192"
34444939,126,Services,"1,192"
16767845,122,Services,"1,192"
63232104,130,Online Products,"1,192"
30606604,137,Support,"1,191"
52626521,129,Services,"1,191"
39292124,138,Online Products,"1,191"
38282521,121,Support,"1,190"
31010882,136,Online Products,"1,190"
38686957,132,Online Products,"1,190"
28686156,120,Online Products,"1,189"
19090953,126,Online Products,"1,188"
17171394,138,Services,"1,188"
71515614,134,Services,"1,188"
66363165,122,Online Products,"1,188"
28686156,121,Online Products,"1,186"
85555144,134,Online Products,"1,185"
303143,135,Services,"1,185"
63232104,123,Online Products,"1,185"
64545520,133,Services,"1,184"
24848112,129,Online Products,"1,184"
22626138,134,Online Products,"1,184"
84242119,128,Services,"1,183"
44646101,138,Services,"1,183"
40505521,120,Services,"1,183"
92222100,137,Services,"1,182"
67878136,132,Services,"1,181"
19090953,123,Online Products,"1,181"
82121111,137,Services,"1,180"
78484119,129,Online Products,"1,180"
16767845,130,Online Products,"1,179"
69898614,122,Services,"1,178"
31010882,133,Online Products,"1,178"
85555172,129,Services,"1,178"
78787111,128,Online Products,"1,178"
93434523,136,Services,"1,177"
78787111,127,Online Products,"1,177"
59999138,125,Services,"1,176"
79797604,133,Online Products,"1,176"
85555144,131,Services,"1,175"
57272156,123,Online Products,"1,175"
17272145,121,Services,"1,174"
68989111,121,Services,"1,173"
12525170,137,Services,"1,173"
55757156,121,Services,"1,172"
14747127,135,Services,"1,172"
31010882,137,Online Products,"1,172"
19090953,130,Online Products,"1,171"
82020974,134,Services,"1,171"
92222100,135,Services,"1,171"
85050132,134,Services,"1,171"
45353117,135,Services,"1,169"
32626963,128,Services,"1,169"
43838604,129,Online Products,"1,168"
61010101,136,Online Products,"1,168"
19090953,137,Online Products,"1,167"
78484119,127,Online Products,"1,167"
79797604,128,Online Products,"1,164"
40303520,120,Services,"1,163"
46464521,134,Services,"1,163"
29494815,129,Services,"1,163"
10101100,129,Services,"1,160"
42525961,123,Online Products,"1,160"
79797604,137,Online Products,"1,160"
73737106,122,Services,"1,160"
90606141,133,Services,"1,159"
37878111,136,Online Products,"1,158"
7474154,130,Services,"1,158"
80303521,120,Services,"1,156"
39292124,129,Services,"1,156"
72828522,135,Support,"1,156"
79797604,136,Online Products,"1,156"
46363184,133,Services,"1,153"
22222956,133,Online Products,"1,153"
51515521,131,Services,"1,153"
19595119,133,Online Products,"1,152"
4545136,136,Online Products,"1,151"
92323523,127,Services,"1,151"
59898977,137,Services,"1,151"
17171394,134,Services,"1,151"
47373521,125,Online Products,"1,150"
34444939,130,Services,"1,149"
28888143,124,Services,"1,149"
85050132,138,Services,"1,149"
92323523,130,Services,"1,148"
38686957,133,Online Products,"1,148"
303143,132,Services,"1,148"
56969152,124,Services,"1,147"
32222619,124,Services,"1,147"
57070815,136,Online Products,"1,146"
58585974,126,Online Products,"1,146"
24848112,125,Online Products,"1,145"
78888604,132,Services,"1,145"
92222100,132,Services,"1,145"
84848124,125,Services,"1,144"
28888143,136,Services,"1,143"
57070815,137,Online Products,"1,143"
99696209,133,Services,"1,143"
57373109,121,Services,"1,142"
78888604,130,Online Products,"1,142"
7474154,131,Services,"1,141"
75252392,128,Services,"1,140"
16262604,120,Services,"1,139"
69898614,134,Online Products,"1,139"
28888143,126,Services,"1,138"
47474119,132,Online Products,"1,138"
30707619,120,Online Products,"1,137"
21818156,138,Online Products,"1,137"
33232954,132,Services,"1,136"
34949522,126,Services,"1,135"
24848112,123,Online Products,"1,133"
63232104,124,Online Products,"1,133"
27171133,138,Online Products,"1,133"
13737882,130,Services,"1,133"
25555521,136,Support,"1,132"
85555144,122,Online Products,"1,132"
24747845,123,Services,"1,129"
38282521,126,Support,"1,129"
12525170,124,Services,"1,129"
32121521,131,Online Products,"1,129"
58888977,130,Online Products,"1,127"
6464845,137,Services,"1,127"
32121521,136,Online Products,"1,127"
19090953,122,Online Products,"1,126"
63232104,121,Online Products,"1,126"
43838604,122,Online Products,"1,126"
52222144,128,Services,"1,126"
19090953,127,Online Products,"1,126"
71919111,136,Services,"1,125"
303143,130,Services,"1,125"
99292603,127,Online Products,"1,125"
18484129,130,Services,"1,124"
92222100,134,Services,"1,124"
16262604,123,Services,"1,124"
16767845,131,Online Products,"1,124"
57373109,137,Services,"1,123"
58282132,129,Services,"1,123"
7272963,124,Services,"1,123"
94343523,129,Services,"1,121"
79797604,132,Online Products,"1,121"
67878136,130,Services,"1,121"
58585974,122,Online Products,"1,120"
34949522,130,Services,"1,120"
42525961,124,Online Products,"1,120"
97979881,135,Services,"1,119"
69898614,122,Online Products,"1,118"
18888214,124,Services,"1,118"
85050132,128,Services,"1,117"
12525170,135,Services,"1,116"
54343132,135,Services,"1,116"
303143,136,Services,"1,113"
68888109,129,Services,"1,113"
28686156,122,Online Products,"1,111"
7272963,120,Services,"1,110"
32222619,129,Services,"1,110"
86666127,120,Services,"1,109"
25858845,121,Services,"1,108"
78888604,128,Services,"1,108"
82121111,122,Services,"1,107"
98484603,136,Services,"1,107"
47878124,138,Support,"1,106"
71919111,137,Services,"1,106"
38686957,130,Online Products,"1,105"
99696209,120,Services,"1,105"
49696521,123,Online Products,"1,104"
82222183,130,Services,"1,104"
33030521,136,Services,"1,103"
86666127,136,Support,"1,103"
31010882,130,Online Products,"1,103"
22222956,131,Online Products,"1,103"
32222619,127,Services,"1,103"
95353119,123,Online Products,"1,102"
49696521,129,Online Products,"1,101"
17171394,135,Services,"1,100"
37878521,136,Online Products,"1,100"
84646110,133,Services,"1,097"
75858111,129,Online Products,"1,096"
82020974,135,Services,"1,096"
48080124,125,Services,"1,095"
3838966,138,Services,"1,095"
33636619,124,Online Products,"1,095"
73030153,132,Services,"1,094"
38686957,137,Online Products,"1,094"
19595119,120,Services,"1,094"
24848112,126,Online Products,"1,093"
55454143,134,Services,"1,093"
57373109,136,Services,"1,093"
31010882,134,Online Products,"1,091"
11616134,126,Online Products,"1,090"
85555144,124,Online Products,"1,090"
11616134,131,Online Products,"1,089"
16767845,122,Online Products,"1,088"
47878124,129,Support,"1,088"
45353143,120,Services,"1,088"
36060184,130,Services,"1,087"
34949522,131,Services,"1,087"
47373521,121,Services,"1,087"
97474133,138,Services,"1,086"
4545136,137,Online Products,"1,086"
78484119,128,Online Products,"1,085"
85555144,120,Online Products,"1,083"
58585974,123,Online Products,"1,082"
44646101,133,Services,"1,082"
91111603,124,Online Products,"1,082"
99696211,137,Support,"1,080"
57272156,127,Online Products,"1,080"
45353117,120,Services,"1,080"
91616106,131,Services,"1,079"
72626521,129,Online Products,"1,078"
49696521,131,Online Products,"1,077"
59898977,133,Services,"1,077"
85555144,131,Online Products,"1,076"
63232104,122,Online Products,"1,074"
85555144,123,Online Products,"1,074"
71616520,125,Services,"1,071"
78787111,121,Online Products,"1,071"
82424185,124,Services,"1,069"
31010882,124,Online Products,"1,069"
24848972,127,Services,"1,069"
45353117,132,Services,"1,068"
46464521,123,Services,"1,068"
31010882,123,Online Products,"1,068"
58484165,126,Services,"1,067"
17474521,122,Services,"1,067"
12525170,127,Services,"1,067"
86565151,130,Services,"1,067"
57070156,122,Services,"1,066"
42525961,130,Online Products,"1,066"
58585974,121,Online Products,"1,065"
303143,128,Services,"1,063"
31010882,126,Online Products,"1,062"
48080124,130,Services,"1,062"
43838604,126,Online Products,"1,062"
43838604,120,Online Products,"1,062"
34444939,133,Services,"1,061"
4545136,132,Online Products,"1,061"
4545136,135,Online Products,"1,060"
37878521,138,Online Products,"1,059"
27979953,128,Services,"1,057"
85050132,137,Services,"1,057"
99292603,134,Online Products,"1,057"
39292124,126,Services,"1,056"
21818156,129,Services,"1,055"
8383524,133,Online Products,"1,055"
39292124,133,Online Products,"1,054"
58686103,125,Services,"1,054"
