Account_No,Month_ID,Product_Category,Target
98989211,133,Online Products,2530.92
41515165,133,Services,2527.56
53535951,135,Online Products,2526.132
98383961,133,Online Products,2524.2
98989124,139,Services,2523.36
47474119,142,Support,2523.36
57272156,141,Services,2523.36
68080959,140,Support,2523.36
82424132,138,Support,2522.52
19090953,138,Services,2520
33232954,133,Online Products,2517.48
37272619,142,Support,2517.48
69494184,139,Online Products,2517.48
54040604,137,Services,2516.136
6464845,133,Online Products,2513.28
55757156,135,Online Products,2510.424
91818594,137,Online Products,2507.568
26060124,136,Online Products,2507.568
49696521,136,Services,2507.568
42525961,133,Support,2507.4
8383524,139,Support,2506.56
44949942,143,Online Products,2505.72
98787957,143,Online Products,2504.88
93131603,137,Services,2503.284
43939960,136,Services,2503.284
10101100,134,Support,2502.36
94545124,136,Online Products,2500.428
25858845,143,Services,2498.16
66666157,137,Support,2497.572
91111603,140,Support,2497.32
68989111,138,Support,2496.48
3838966,143,Services,2495.64
92828118,137,Support,2494.716
94040152,136,Online Products,2494.716
97979881,136,Online Products,2494.716
99494881,136,Online Products,2494.716
99999152,135,Services,2494.716
28787619,136,Online Products,2494.716
12525170,140,Online Products,2493.96
58888977,133,Support,2493.12
10808965,136,Support,2491.86
18888214,137,Online Products,2491.86
85555153,135,Online Products,2490.432
48787954,140,Services,2486.4
12525170,141,Online Products,2485.56
80707184,134,Support,2485.56
78989797,132,Services,2484.72
84646110,132,Online Products,2483.04
32020127,136,Online Products,2481.864
303143,132,Online Products,2481.36
93939108,135,Online Products,2479.008
11010953,142,Online Products,2478.84
17676521,142,Online Products,2478.84
51717109,142,Online Products,2478.84
78989797,134,Support,2478.84
27171133,142,Online Products,2477.16
49696521,143,Services,2474.64
24848112,133,Support,2473.8
26060124,135,Online Products,2473.296
34949522,141,Services,2472.96
68080959,141,Support,2472.12
10808940,137,Online Products,2469.012
68888108,142,Support,2467.92
71414953,134,Support,2467.92
82424132,139,Support,2467.92
23232162,143,Services,2466.24
3838966,137,Services,2466.156
55757156,136,Online Products,2466.156
67878136,137,Online Products,2466.156
8484111,140,Services,2465.4
53535951,143,Online Products,2463.72
94040152,135,Online Products,2459.016
97979881,135,Online Products,2459.016
99494881,135,Online Products,2459.016
28787619,135,Online Products,2459.016
38282521,137,Support,2457.588
91111110,143,Support,2455.32
8484111,141,Services,2455.32
22626138,141,Services,2453.64
10808965,134,Online Products,2452.8
69898614,134,Online Products,2452.8
19090953,139,Services,2451.12
33636619,132,Support,2451.12
23737520,133,Services,2449.44
30707522,143,Services,2449.44
47979520,143,Services,2449.44
27575106,142,Services,2448.6
32020127,135,Online Products,2447.592
91111603,141,Support,2446.92
32626963,134,Support,2445.24
10808965,135,Support,2444.736
10101100,133,Support,2442.72
19090953,139,Support,2442.72
22626619,140,Support,2441.88
34343132,142,Services,2441.04
23232162,137,Services,2437.596
19999112,134,Services,2435.16
93939108,136,Online Products,2434.74
98989124,136,Support,2433.312
86565106,136,Online Products,2433.312
34949522,137,Support,2431.884
91111105,142,Services,2430.96
68888109,142,Services,2430.96
18080184,134,Online Products,2428.44
46363521,132,Online Products,2428.44
80707184,133,Support,2426.76
10808965,143,Support,2425.08
63636160,133,Online Products,2424.24
26565108,133,Services,2422.56
89393974,136,Support,2421.888
93030881,137,Services,2420.46
30707522,137,Services,2420.46
47979520,137,Services,2420.46
94040152,143,Online Products,2420.04
97979881,143,Online Products,2420.04
99494881,143,Online Products,2420.04
28787619,143,Online Products,2420.04
78989797,133,Support,2420.04
45353117,136,Support,2413.32
48080124,141,Services,2413.32
52626521,142,Online Products,2413.32
52626521,136,Online Products,2413.32
93939111,132,Support,2412.48
83838111,142,Support,2410.8
64747111,135,Online Products,2410.464
93939108,142,Services,2409.96
94545124,142,Services,2409.96
17171394,143,Online Products,2409.96
58686103,142,Services,2409.96
71414953,133,Support,2409.96
49696521,135,Services,2409.036
32020127,143,Online Products,2408.28
91818594,143,Online Products,2407.44
10808965,133,Online Products,2405.76
55757156,142,Services,2404.92
98585975,136,Support,2401.896
48080124,140,Services,2400.72
75858111,140,Services,2400.72
86565106,135,Online Products,2399.04
12525170,138,Services,2399.04
69898614,133,Online Products,2395.68
76969156,136,Online Products,2391.9
2020106,134,Support,2391.48
22626619,141,Support,2391.48
75858111,141,Services,2391.48
54040604,135,Online Products,2390.472
34444939,134,Support,2389.8
54040604,142,Services,2389.8
24747845,140,Online Products,2388.96
32626963,133,Support,2387.28
72727797,134,Support,2387.28
82727171,142,Online Products,2387.28
26060124,143,Online Products,2385.6
89393974,135,Support,2377.62
82424185,137,Online Products,2376.192
98989124,135,Support,2374.764
18080184,133,Online Products,2374.68
49696521,142,Services,2374.68
68989111,139,Support,2374.68
91616106,134,Online Products,2373
34949522,140,Services,2373
21818156,132,Online Products,2370.48
75858111,137,Support,2369.052
11616134,134,Services,2367.96
41515165,132,Services,2367.96
45353117,135,Support,2367.624
89292520,142,Online Products,2363.76
76969156,135,Online Products,2363.34
39292124,136,Services,2361.912
18484129,136,Online Products,2360.484
19595119,142,Services,2359.56
49797521,136,Support,2359.056
89393974,143,Support,2357.88
98585975,135,Support,2357.628
47373521,137,Support,2356.2
8383524,138,Support,2356.2
22626138,140,Services,2354.52
70404143,142,Services,2354.52
22626138,136,Support,2351.916
24949619,134,Online Products,2350.32
19797619,132,Online Products,2349.48
45353117,143,Support,2348.64
19999112,133,Services,2346.96
75858109,138,Support,2346.96
54040604,136,Online Products,2346.204
12525170,139,Services,2345.28
3838966,142,Services,2342.76
49898165,135,Online Products,2340.492
2020106,133,Support,2335.2
49898165,136,Online Products,2334.78
34444939,133,Support,2332.68
25858845,142,Services,2331.84
72727797,133,Support,2331
27575106,135,Online Products,2327.64
79797604,132,Support,2327.64
30404212,136,Support,2326.212
91616106,133,Online Products,2323.44
30404212,137,Online Products,2320.5
86565106,143,Online Products,2315.04
49797521,135,Support,2314.788
23232162,142,Services,2314.2
64747111,140,Support,2313.36
24747845,141,Online Products,2312.52
67777212,134,Support,2310.84
84242119,140,Online Products,2310
71515614,134,Online Products,2309.16
22626138,135,Support,2307.648
39494140,132,Support,2306.64
85050132,134,Online Products,2306.64
66666157,132,Services,2305.8
76161797,138,Support,2305.8
83737153,134,Services,2305.8
39292124,135,Services,2304.792
24949619,133,Online Products,2304.12
18484129,135,Online Products,2303.364
92828118,132,Services,2301.6
84242119,141,Online Products,2300.76
24949619,137,Support,2300.508
30707522,142,Services,2299.08
47979520,142,Services,2299.08
49797521,143,Support,2295.72
57272156,138,Services,2294.88
98383961,132,Online Products,2293.2
35959619,140,Online Products,2291.52
73737106,134,Services,2291.52
23636522,136,Online Products,2290.512
22626138,143,Support,2289
33232954,132,Online Products,2287.32
66666157,136,Support,2286.228
92828118,136,Support,2283.372
30404212,135,Support,2283.372
30707522,143,Online Products,2282.28
33737110,136,Online Products,2281.944
27575106,136,Online Products,2279.088
28686156,137,Support,2276.232
13737882,134,Online Products,2275.56
27575106,136,Services,2270.52
36565815,134,Support,2270.52
64747111,141,Support,2266.32
71515614,133,Online Products,2266.32
64747111,137,Online Products,2264.808
23737520,132,Services,2264.64
91111110,142,Support,2263.8
30404212,143,Support,2263.8
70909614,142,Online Products,2262.96
33737110,135,Online Products,2261.952
34343132,136,Services,2261.952
23636522,135,Online Products,2260.524
99999152,143,Services,2259.6
12525170,138,Online Products,2259.6
67878136,136,Online Products,2257.668
85050132,133,Online Products,2257.08
67777212,133,Support,2256.24
79292960,132,Support,2255.4
85555153,143,Online Products,2255.4
97474133,137,Online Products,2253.384
76969156,143,Online Products,2252.88
93131603,136,Services,2251.956
82727171,137,Support,2250.528
24848112,132,Support,2247.84
44949942,142,Online Products,2247.84
98787957,142,Online Products,2247
57272156,139,Services,2245.32
11616134,133,Services,2242.8
68080959,138,Support,2242.8
14343143,136,Online Products,2241.96
26565108,132,Services,2240.28
35959619,141,Online Products,2237.76
47474119,140,Support,2236.92
93939108,136,Services,2233.392
94545124,136,Services,2233.392
58686103,136,Services,2233.392
8484111,138,Services,2232.72
66666157,135,Support,2231.964
75858109,139,Support,2231.04
55757156,136,Services,2229.108
92828118,135,Support,2227.68
13737882,133,Online Products,2225.16
93131603,143,Services,2221.8
17171394,142,Online Products,2221.8
83737153,133,Services,2221.8
23636522,143,Online Products,2220.12
91111603,138,Support,2219.28
18888214,136,Online Products,2217.684
27171133,141,Online Products,2216.76
36565815,133,Support,2216.76
54040604,136,Services,2214.828
48787954,134,Support,2213.4
14343143,135,Online Products,2211.972
7474154,137,Online Products,2211.972
27171133,140,Online Products,2210.88
71919111,137,Online Products,2210.544
11010953,140,Online Products,2210.04
17676521,140,Online Products,2210.04
51717109,140,Online Products,2210.04
53535951,142,Online Products,2210.04
12525170,139,Online Products,2209.2
67878136,135,Online Products,2203.404
98989211,132,Online Products,2200.8
83535165,134,Online Products,2199.96
91111105,140,Services,2199.12
57070815,134,Services,2199.12
19999112,132,Services,2198.28
10808940,136,Online Products,2197.692
18888214,135,Online Products,2197.692
48080124,138,Services,2196.6
42525961,132,Support,2195.76
52626521,135,Online Products,2194.836
23232162,143,Online Products,2192.4
76161797,139,Support,2192.4
47474119,141,Support,2191.56
91111105,141,Services,2190.72
68888108,140,Support,2187.36
6464845,132,Online Products,2185.68
82727171,140,Online Products,2184.84
8484111,139,Services,2184.84
10808965,142,Support,2184
58888977,132,Support,2184
59999138,143,Online Products,2183.16
38282521,136,Support,2181.984
10808940,135,Online Products,2177.7
14343143,143,Online Products,2175.6
28888143,134,Online Products,2175.6
68888109,141,Services,2175.6
82424185,136,Online Products,2174.844
75858111,138,Services,2174.76
91818594,136,Online Products,2171.988
91818594,142,Online Products,2171.4
91111105,137,Support,2170.56
3838966,136,Services,2170.56
73737106,133,Services,2170.56
22626619,138,Support,2169.72
68888109,140,Services,2169.72
75858111,136,Support,2167.704
93131603,135,Services,2163.42
48787954,133,Support,2161.32
49797521,134,Services,2161.32
34949522,136,Support,2159.136
27575106,141,Services,2152.92
98989124,143,Support,2150.4
85555144,137,Services,2149.14
94040152,142,Online Products,2147.88
97979881,142,Online Products,2147.88
99494881,142,Online Products,2147.88
28787619,142,Online Products,2147.88
34343132,141,Services,2145.36
23232162,136,Services,2144.856
68888108,141,Support,2142.84
38282521,135,Support,2142
10101100,132,Support,2140.32
83535165,133,Online Products,2137.8
11010953,141,Online Products,2136.96
17676521,141,Online Products,2136.96
32020127,142,Online Products,2136.96
51717109,141,Online Products,2136.96
83838111,140,Support,2136.96
27575106,135,Services,2136.288
19595119,140,Services,2135.28
24747845,138,Online Products,2134.44
26060124,142,Online Products,2134.44
49696521,141,Services,2134.44
16767845,134,Services,2133.6
93131603,142,Services,2132.76
68080959,139,Support,2132.76
35858154,134,Online Products,2131.08
86060129,134,Online Products,2131.08
93030881,136,Services,2130.576
30707522,136,Services,2130.576
47979520,136,Services,2130.576
70404143,140,Services,2130.24
34343132,135,Services,2129.148
43939960,143,Services,2128.56
7272963,134,Online Products,2128.56
33737110,143,Online Products,2127.72
75858111,139,Services,2127.72
19595119,141,Services,2126.04
52626521,141,Online Products,2126.04
80707184,132,Support,2126.04
19797619,137,Services,2124.864
38282521,143,Support,2124.36
82424185,135,Online Products,2123.436
89393974,142,Support,2122.68
70404143,141,Services,2121
46464521,137,Online Products,2120.58
78989797,132,Support,2120.16
91616106,137,Support,2119.152
34949522,135,Support,2119.152
93939108,141,Services,2118.48
94545124,141,Services,2118.48
58686103,141,Services,2118.48
80808963,134,Support,2116.8
75858111,135,Support,2116.296
45353117,142,Support,2114.28
55757156,141,Services,2114.28
28888143,133,Online Products,2113.44
